CAMIS,DBA,ZIPCODE,CUISINE_DESCRIPTION,INSPECTION_DATE,SCORE,Latitude,Longitude,GRADE
41462275,PHO HOAI RESTAURANT,11229,Southeast Asian,4/8/2022,23,40.59925987,-73.95237322,B
41462348,BENVENUTO CAFE,10013,American,4/29/2022,13,40.71937812,-74.00970421,A
41462542,SCOTTADITO,11215,Italian,4/22/2022,7,40.67485043,-73.97649118,A
41462617,MIKE'S UNICORN DINER,10314,American,1/11/2022,20,40.60738865,-74.16067459,B
41462617,MIKE'S UNICORN DINER,10314,American,6/10/2022,13,40.60738865,-74.16067459,A
41462643,OBAO,10022,Thai,4/26/2022,77,40.75740022,-73.96871217,C
41462643,OBAO,10022,Thai,4/29/2022,11,40.75740022,-73.96871217,A
41462654,MAYA TAQUERIA,11238,Mexican,4/5/2022,23,40.67803525,-73.9687135,B
41463046,DUNKIN,10470,Donuts,5/27/2022,20,40.89550738,-73.86348308,B
41463441,THE IMMIGRANT NYC,10003,American,4/5/2022,10,40.72874559,-73.98620293,A
41463446,DUNKIN,10314,Donuts,3/21/2022,6,40.61256937,-74.1293017,A
41463477,"DUNKIN',' BASKIN ROBBINS",10310,Donuts,4/21/2022,12,40.62907537,-74.11493775,A
41463477,"DUNKIN',' BASKIN ROBBINS",10310,Donuts,5/5/2022,13,40.62907537,-74.11493775,A
41463483,DUNKIN,10309,Donuts,4/22/2022,8,40.54259229,-74.20833121,A
41463512,MCDONALD'S,10022,Hamburgers,8/31/2021,7,40.75606127,-73.97059696,A
41463516,MCDONALD'S,10009,Hamburgers,3/31/2022,9,40.73121808,-73.9822587,A
41463532,Bella Ciao,10013,Italian,6/27/2022,32,40.71882406,-73.99755052,C
41463561,SOMTUM DER,10009,Thai,5/10/2022,13,40.72516615,-73.98419051,A
41463700,BAR 718,11215,Bottled Beverages,8/28/2021,10,40.66042341,-73.99439169,A
41463780,CHAN'S VILLAGE,10462,Chinese,5/16/2022,13,40.83394267,-73.86088512,A
41464310,VILLA PARADISIO,10308,Italian,6/16/2022,18,40.5534763,-74.14349463,B
41464542,THE BLUEBELL CAFE,10010,American,9/8/2021,9,40.73854676,-73.9833357,A
41464606,LINDA'S RESTAURANT BAKERY & LOUNGE,11203,Caribbean,3/22/2022,44,40.65232528,-73.92721619,C
41464606,LINDA'S RESTAURANT BAKERY & LOUNGE,11203,Caribbean,9/7/2022,46,40.65232528,-73.92721619,C
41464997,DEVINE KOSHER BAKERY,11223,Jewish/Kosher,4/26/2022,10,40.6038502,-73.9722344,A
41465261,HOT BIALYS & BAGELS,11375,Bagels/Pretzels,7/21/2021,10,40.7159472,-73.83330901,A
41465261,HOT BIALYS & BAGELS,11375,Bagels/Pretzels,8/10/2021,10,40.7159472,-73.83330901,A
41465261,HOT BIALYS & BAGELS,11375,Bagels/Pretzels,3/17/2022,26,40.7159472,-73.83330901,B
41465261,HOT BIALYS & BAGELS,11375,Bagels/Pretzels,4/8/2022,13,40.7159472,-73.83330901,A
41465278,CHANG XING RESTAURANT,11207,Chinese,5/18/2022,11,40.65738415,-73.8897167,A
41465455,HAPPY HOUSE,11212,Chinese,4/26/2022,22,40.66524773,-73.92305678,B
41465455,HAPPY HOUSE,11212,Chinese,9/21/2022,44,40.66524773,-73.92305678,C
41465455,HAPPY HOUSE,11212,Chinese,9/26/2022,11,40.66524773,-73.92305678,A
41465557,AQUI EN BELLA PUEBLA MEXICAN RESTAURANT,11372,Mexican,5/25/2022,30,40.74884677,-73.87243223,C
41465581,MOLE,10014,Mexican,7/5/2022,0,40.73814162,-74.00537671,A
41465611,WING CHANG FOOD HOUSE,11216,Chinese,2/25/2022,2,40.68017022,-73.94546859,A
41466316,OLIO E PIU,10014,Italian,8/19/2021,23,40.73393128,-73.99963556,B
41466316,OLIO E PIU,10014,Italian,3/2/2022,11,40.73393128,-73.99963556,A
41466358,WOLFGANG'S STEAKHOUSE,10022,Steakhouse,5/17/2022,10,40.75816048,-73.96857465,A
41466567,BAR VERDE,10003,Latin American,4/21/2022,11,40.72603411,-73.98954799,A
41466825,DUNKIN,10011,Donuts,7/27/2021,12,40.74309036,-73.99322628,A
41466825,DUNKIN,10011,Donuts,7/6/2022,7,40.74309036,-73.99322628,A
41466873,ROCKY McBRIDE'S,11105,American,5/13/2022,13,40.7759606,-73.91512588,A
41466918,NUEVO MEXICO MEXICAN RESTAURANT,11215,Mexican,3/9/2022,12,40.66759223,-73.98760344,A
41466982,JERUSALEM RESTAURANT,10025,Middle Eastern,11/4/2021,19,40.79961716,-73.96829133,B
41466982,JERUSALEM RESTAURANT,10025,Middle Eastern,1/27/2022,30,40.79961716,-73.96829133,C
41467086,SUBWAY,10019,Sandwiches,4/13/2022,12,40.76703567,-73.99379784,A
41467140,AMOR Y AMARGO/ CAFE DE L'ENFER,10009,Bottled Beverages,9/6/2022,10,40.72555587,-73.98390539,A
41467162,"DUNKIN',' BASKIN ROBBINS",11368,American,10/28/2021,31,40.74193573,-73.85422858,C
41467162,"DUNKIN',' BASKIN ROBBINS",11368,American,1/28/2022,13,40.74193573,-73.85422858,A
41467162,"DUNKIN',' BASKIN ROBBINS",11368,American,9/1/2022,25,40.74193573,-73.85422858,B
41467165,CHELSEA PAPAYA,10011,American,4/21/2022,9,40.7436833,-73.9946481,A
41467391,LA BRASA PERUANA,11220,Peruvian,5/9/2022,5,40.64718793,-74.00815854,A
41467392,POPEYES LOUISIANA KITCHEN,10018,Chicken,9/3/2021,36,40.75525757,-73.98913191,C
41467392,POPEYES LOUISIANA KITCHEN,10018,Chicken,1/26/2022,10,40.75525757,-73.98913191,A
41467392,POPEYES LOUISIANA KITCHEN,10018,Chicken,7/7/2022,12,40.75525757,-73.98913191,A
41467424,SINGAS FAMOUS PIZZA,11375,Pizza,3/30/2022,9,40.73348446,-73.8498739,A
41467458,JIA XIANG BAKERY,11220,Chinese,12/1/2021,13,40.6443803,-74.00029188,A
41467470,"DUNKIN',' BASKIN ROBBINS",11212,Donuts,12/2/2021,12,40.66160103,-73.92065328,A
41467848,M&R DELI & COFFEE SHOP,10461,Sandwiches,4/29/2022,9,40.84402129,-73.84577786,A
41468117,MILAS BISTRO,10002,French,5/10/2022,13,40.71801389,-73.98941939,A
41468132,COLLAGE BISTRO & BAR,10018,American,7/18/2022,48,40.75647373,-73.9920085,C
41468132,COLLAGE BISTRO & BAR,10018,American,7/27/2022,56,40.75647373,-73.9920085,C
41468132,COLLAGE BISTRO & BAR,10018,American,8/24/2022,18,40.75647373,-73.9920085,B
41468442,LAS PALMAS BAKERY,10453,Bakery Products/Desserts,1/21/2022,23,40.85822007,-73.90400175,B
41468442,LAS PALMAS BAKERY,10453,Bakery Products/Desserts,3/3/2022,19,40.85822007,-73.90400175,B
41468453,THE 13TH STEP,10003,American,4/20/2022,12,40.72936327,-73.98712285,A
41468766,CANTEEN,11217,American,5/9/2022,9,40.68257481,-73.97954232,A
41468815,DINOSAUR BAR-B-QUE,10027,Barbecue,4/14/2022,5,40.81779058,-73.96085097,A
41468852,TIJUANA SPORTS BAR,11223,American,6/10/2022,10,40.60420708,-73.97246113,A
41469234,"DUNKIN',' SUBWAY",11433,Sandwiches,5/16/2022,0,40.70304032,-73.80009547,A
41469754,GOLDMAN SACHS,10282,American,4/8/2022,0,40.71383876,-74.01381201,A
41469761,PIO-PIO,11372,Latin American,8/2/2021,19,40.75575598,-73.8833521,B
41469761,PIO-PIO,11372,Latin American,1/28/2022,12,40.75575598,-73.8833521,A
41469854,CHINA PAGODA,11209,Chinese,3/28/2022,31,40.63327572,-74.02109823,C
41470237,RUINAS DE COPAN,10455,Spanish,5/23/2022,28,40.81338033,-73.91586191,C
41470250,TASTE OF THE TOWN,11418,American,5/4/2022,4,40.70027736,-73.82963006,A
41470443,COMMON MOLLIES,11211,Irish,5/5/2022,10,40.71332793,-73.94162495,A
41470527,HEAVEN'S HOT BAGEL,10002,Bagels/Pretzels,1/21/2022,41,40.72157326,-73.98420579,C
41470527,HEAVEN'S HOT BAGEL,10002,Bagels/Pretzels,2/28/2022,9,40.72157326,-73.98420579,A
41470527,HEAVEN'S HOT BAGEL,10002,Bagels/Pretzels,7/22/2022,13,40.72157326,-73.98420579,A
41470674,ONE AND ONE,10009,Irish,5/11/2022,33,40.72335785,-73.98834704,C
41470873,SOMETHINGREEK,11209,Greek,4/25/2022,4,40.63055686,-74.02816945,A
41471053,MEME MEDITERRANEAN,10014,Mediterranean,5/4/2022,0,40.7363575,-74.00587092,A
41471314,TAKAHACHI BAKERY,10007,Bakery Products/Desserts,1/20/2022,29,40.71358127,-74.00836148,C
41471314,TAKAHACHI BAKERY,10007,Bakery Products/Desserts,3/3/2022,38,40.71358127,-74.00836148,C
41471314,TAKAHACHI BAKERY,10007,Bakery Products/Desserts,8/26/2022,25,40.71358127,-74.00836148,B
41471314,TAKAHACHI BAKERY,10007,Bakery Products/Desserts,9/29/2022,20,40.71358127,-74.00836148,B
41471348,PINKERTON WINE BAR,11211,Seafood,4/29/2022,2,40.71477468,-73.95428878,A
41471562,ORNELLA TRATTORIA ITALIANA,11105,Italian,1/10/2022,21,40.77494671,-73.91369018,B
41471899,MING XING BBQ RESTAURANT,11354,Korean,4/25/2022,39,40.76415117,-73.83166811,C
41471984,LITTLE BEAVER,11237,Bottled Beverages,9/17/2022,10,40.70753276,-73.92161193,A
41471993,NEW MEI MEI CHINESE RESTAURANT,11229,Chinese,7/12/2022,24,40.59707809,-73.94125526,B
41472216,PRET A MANGER,10001,Soups/Salads/Sandwiches,1/10/2022,4,40.74798699,-73.99281796,A
41472400,MAIZAL RESTAURANT,10305,Mexican,8/4/2022,7,40.61842935,-74.06934278,A
41472439,SAINT ANSELM,11211,American,9/24/2022,5,40.71412214,-73.95611088,A
41472626,BURGER KING,11418,Hamburgers,12/14/2021,5,40.70372591,-73.8213403,A
41472695,TRAIF,11211,American,5/20/2022,9,40.71047545,-73.95911794,A
41472755,WOODHUL WINEBAR,11211,American,8/27/2021,2,40.7150014,-73.95862818,A
41472986,FUJI JAPANESE RESTAURANT,10019,Japanese,8/31/2022,0,40.76562918,-73.98242278,A
41473120,PASTICCERIA ROCCO,10014,Bakery Products/Desserts,7/25/2022,20,40.73070341,-74.00268445,B
41473313,HAPPY GARDEN RESTAURANT,10462,Chinese,1/12/2022,11,40.84527331,-73.86579856,A
41473601,EXPRESS SOFT TACO,11418,Tex-Mex,1/20/2022,2,40.70235187,-73.81854167,A
41473669,DUNKIN,10471,Donuts,4/18/2022,24,40.88993027,-73.89805316,B
41473931,SALLY'S BAR,10016,American,6/14/2022,30,40.74301781,-73.98216894,C
41473969,BUTTERFLIES CHINESE FOOD,11434,Chinese,4/22/2022,7,40.66337629,-73.7684521,A
41473978,EL TENAMPA RESTAURANT,11368,Mexican,10/14/2021,18,40.74916974,-73.86918338,B
41473978,EL TENAMPA RESTAURANT,11368,Mexican,9/19/2022,19,40.74916974,-73.86918338,B
41474224,TIBERIAS,10016,Jewish/Kosher,4/14/2022,48,40.74756593,-73.9824817,C
41474224,TIBERIAS,10016,Jewish/Kosher,4/27/2022,5,40.74756593,-73.9824817,A
41474503,SHAKE SHACK,10036,Hamburgers,8/10/2021,13,40.75869951,-73.98927573,A
41474509,SHAKE SHACK,10028,Hamburgers,2/9/2022,9,40.77926042,-73.95506038,A
41474909,MI CASITA RESTARANT,10031,Mexican,4/21/2022,12,40.81785351,-73.95300739,A
41474954,MIKADO BISTRO,10011,Japanese,4/19/2022,44,40.73720574,-73.99695805,C
41474966,COMPLETE BODY & SPA,10011,American,3/21/2022,12,40.7394727,-73.99233172,A
41474984,TASTE OF CHINA,11378,Chinese,4/11/2022,10,40.72780642,-73.89216137,A
41475175,CAFE VIA ESPRESSO,11103,Coffee/Tea,4/13/2022,25,40.76868117,-73.91106289,B
41475175,CAFE VIA ESPRESSO,11103,Coffee/Tea,7/7/2022,24,40.76868117,-73.91106289,B
41475207,BROTHERS PIZZERIA,11365,Pizza,7/20/2021,10,40.73990214,-73.78908636,A
41475322,TRUE COLORS BAR,11372,Latin American,6/10/2022,2,40.74736838,-73.88648505,A
41475422,NOODLE HOUSE,11373,Chinese,5/11/2022,12,40.73384018,-73.87157703,A
41475476,BEL AMI,10065,French,3/24/2022,7,40.76911439,-73.96708566,A
41475502,GMC TEMAXCAL DELI & GROCERY,11205,Mexican,4/12/2022,12,40.69622319,-73.972899,A
41475632,NOCHE MEXICANA II,10025,Mexican,4/19/2022,28,40.79738833,-73.96794567,C
41475669,KING WOK KITCHEN,11375,Chinese,4/7/2022,10,40.7180356,-73.84077839,A
41475994,HAMPTON INN-HERALD SQUARE,10001,American,8/27/2021,11,40.74820086,-73.98991984,A
41475994,HAMPTON INN-HERALD SQUARE,10001,American,8/19/2022,12,40.74820086,-73.98991984,A
41476195,TAMARIND TRIBECA,10013,Indian,6/13/2022,0,40.71896648,-74.00876981,A
41476399,BUNDU KHAN KABAB HOUSE,11004,Indian,10/4/2022,28,40.74417243,-73.71735725,C
41476400,CHOP CHOP,10033,Jewish/Kosher,9/1/2021,21,40.85000454,-73.92983654,B
41476400,CHOP CHOP,10033,Jewish/Kosher,1/26/2022,24,40.85000454,-73.92983654,B
41476556,POPEYES,11433,Chicken,4/21/2022,9,40.70222356,-73.79151425,A
41476586,LUCKY 11 BAKERY,11219,Bakery Products/Desserts,8/24/2021,25,40.62962974,-74.0049068,B
41476586,LUCKY 11 BAKERY,11219,Bakery Products/Desserts,1/31/2022,18,40.62962974,-74.0049068,B
41476586,LUCKY 11 BAKERY,11219,Bakery Products/Desserts,10/14/2022,25,40.62962974,-74.0049068,B
41476602,PARIS BAGUETTE,11354,Bakery Products/Desserts,1/5/2022,25,40.76396721,-73.80885012,B
41476602,PARIS BAGUETTE,11354,Bakery Products/Desserts,1/13/2022,12,40.76396721,-73.80885012,A
41476982,JOHNNY'S BAKERY,10459,Bakery Products/Desserts,3/14/2022,26,40.83056087,-73.89710377,B
41477010,DUTCH KILLS,11101,American,9/1/2022,12,40.74788927,-73.94017258,A
41477087,LE GAMIN,11222,French,4/21/2022,20,40.72828559,-73.95732102,B
41477231,DINO,11205,Italian,2/22/2022,28,40.68950614,-73.97049301,C
41477231,DINO,11205,Italian,9/21/2022,12,40.68950614,-73.97049301,A
41477315,MEL'S BURGER BAR,10025,Hamburgers,3/21/2022,0,40.80459559,-73.9663709,A
